hour,day,month,distance,surge_multiplier,temperature,apparenttemperature,precipintensity,precipprobability,humidity,windspeed,windgust,visibility,temperaturehigh,temperaturelow,apparenttemperaturehigh,apparenttemperaturelow,dewpoint,pressure,windbearing,cloudcover,uvindex,ozone,moonphase,precipintensitymax,temperaturemin,temperaturemax,apparenttemperaturemin,apparenttemperaturemax,source_back_bay,source_beacon_hill,source_boston_university,source_fenway,source_financial_district,source_haymarket_square,source_north_end,source_north_station,source_northeastern_university,source_south_station,source_theatre_district,source_west_end,destination_back_bay,destination_beacon_hill,destination_boston_university,destination_fenway,destination_financial_district,destination_haymarket_square,destination_north_end,destination_north_station,destination_northeastern_university,destination_south_station,destination_theatre_district,destination_west_end,cab_type_lyft,cab_type_uber,name_black,name_black_suv,name_lux,name_lux_black,name_lux_black_xl,name_lyft,name_lyft_xl,name_shared,name_uberpool,name_uberx,name_uberxl,name_wav,weather_clear,weather_drizzle,weather_foggy,weather_light_rain,weather_mostly_cloudy,weather_overcast,weather_partly_cloudy,weather_possible_drizzle,weather_rain,predicted_price,predicted_price_per_mile
6,2,11,1.93,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.207821964518397,4.770892209595025
6,2,11,1.93,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.271637491130464,4.803957249290396
17,2,11,1.93,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.259416999695057,4.797625388443035
17,2,11,1.93,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.323232526307125,4.830690428138407
6,2,11,1.28,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.052983172460236,6.291393103484559
6,2,11,1.28,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.116798699072305,6.341248983650238
17,2,11,1.28,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.143515224113498,6.362121268838671
17,2,11,1.28,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.207330750725566,6.411977149004349
6,2,11,1.8,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.011937696644535,5.006632053691408
6,2,11,1.8,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.075753223256603,5.042085124031446
17,2,11,1.8,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.037634946767058,5.020908303759477
17,2,11,1.8,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.10145047337913,5.056361374099517
6,2,11,2.67,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.97811266166814,4.1116526822727115
6,2,11,2.67,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.041928188280208,4.135553628569366
17,2,11,2.67,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.99739666546778,4.11887515560591
17,2,11,2.67,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.06121219207985,4.142776101902566
6,2,11,2.71,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.730054360984028,3.959429653499641
6,2,11,2.71,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.793869887596097,3.982977818301143
17,2,11,2.71,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.769932667816567,3.974144895873272
17,2,11,2.71,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.833748194428637,3.9976930606747736
6,2,11,1.61,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.718062972574076,5.414945945698183
6,2,11,1.61,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.781878499186144,5.454582918749157
17,2,11,1.61,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.751168126033354,5.435508152815748
17,2,11,1.61,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.814983652645422,5.475145125866721
6,2,11,1.57,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.425108636297823,5.366311233310715
6,2,11,1.57,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.48892416290989,5.406958065547701
17,2,11,1.57,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.464420657703924,5.391350737391034
17,2,11,1.57,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.528236184315993,5.431997569628021
6,2,11,1.81,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.179689044413102,5.071651405753095
6,2,11,1.81,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.243504571025172,5.106908602776338
17,2,11,1.81,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.2017029692638,5.083813795173371
17,2,11,1.81,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.265518495875869,5.119070992196613
6,2,11,0.58,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.6577411628628385,11.478864073901446
6,2,11,0.58,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.721556689474908,11.588890843922256
17,2,11,0.58,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.690347307891045,11.535081565329389
17,2,11,0.58,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.754162834503114,11.645108335350196
6,2,11,2.8,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.977205158844237,3.920430413872942
6,2,11,2.8,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.041020685456308,3.9432216733772534
17,2,11,2.8,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.991959680507355,3.9256998858954844
17,2,11,2.8,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.055775207119424,3.9484911453997946
6,2,11,2.84,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.754073266879443,3.786645516506846
6,2,11,2.84,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.817888793491512,3.8091157723561664
17,2,11,2.84,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.780713472857622,3.796025870724515
17,2,11,2.84,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.844528999469693,3.818496126573836
6,2,11,0.72,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.914472180107437,9.603433583482552
6,2,11,0.72,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.978287706719506,9.692066259332648
17,2,11,0.72,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.946803818469893,9.648338636763741
17,2,11,0.72,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.010619345081962,9.736971312613838
6,2,11,1.06,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.403013187153353,6.983974704861653
6,2,11,1.06,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.466828713765422,7.044178031854171
17,2,11,1.06,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.629203601546128,7.197361888251064
17,2,11,1.06,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.693019128158197,7.257565215243583
6,2,11,3.08,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.689873584580262,3.795413501487098
6,2,11,3.08,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.75368911119233,3.8161328283091978
17,2,11,3.08,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.707934227475548,3.80127734658297
17,2,11,3.08,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.771749754087617,3.8219966734050703
6,2,11,2.11,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.213111746663463,4.366403671404485
6,2,11,2.11,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.190154020708373,4.35552323256321
17,2,11,2.11,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.226147043377084,4.372581537145538
17,2,11,2.11,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.203189317421993,4.361701098304263
